# ------------------------------------------------------------------------
# Atmospheric radiances synthesized with PUMAS (Villanueva et al. 2018, Smith et al. 2009, Edwards 1992)
# Molecular abundance atmprofile: TRAPPIST-1 e-CU Boulder GCM (Eric Wolf)
# Molecules considered: N2,CO2,H2O
# Molecular sources: HIT[22],HIT[2],HIT[1]
# Molecular abundances: 1,1,1
# Molecular abundance units: scl,scl,scl
# Collission-Induced-Absorption:  N2-N2(18.05-500000.00um) N2-N2(3.33-5.41um)
# ------------------------------------------------------------------------
# Wave/freq TRAPPIST-1-e Transit Planet
5.000000000e+00 -1.48943e-05 -1.48943e-05  1.06665e-11
5.002083333e+00 -1.49609e-05 -1.49609e-05  1.64447e-11
5.004167535e+00 -1.57969e-05 -1.57969e-05  1.11553e-11
5.006252605e+00 -1.64152e-05 -1.64152e-05  9.12215e-12
5.008338543e+00 -1.58478e-05 -1.58479e-05  9.00915e-12
5.010425351e+00 -1.57474e-05 -1.57474e-05  9.08088e-12
5.012513028e+00 -1.43539e-05 -1.43540e-05  9.28508e-12
5.014601575e+00 -1.52757e-05 -1.52757e-05  9.89307e-12
5.016690992e+00 -1.52752e-05 -1.52753e-05  1.68621e-11
5.018781280e+00 -1.42985e-05 -1.42985e-05  2.59466e-11
5.020872439e+00 -1.43762e-05 -1.43762e-05  3.08689e-11
5.022964469e+00 -1.53283e-05 -1.53283e-05  9.18379e-12
5.025057371e+00 -1.41644e-05 -1.41644e-05  1.03579e-11
5.027151145e+00 -1.42467e-05 -1.42467e-05  1.20913e-11
5.029245792e+00 -1.45118e-05 -1.45118e-05  2.15256e-11
5.031341311e+00 -1.55229e-05 -1.55229e-05  1.27350e-11
5.033437703e+00 -1.47905e-05 -1.47906e-05  9.83041e-12
5.035534969e+00 -1.56046e-05 -1.56046e-05  9.51527e-12
5.037633108e+00 -1.58006e-05 -1.58006e-05  9.37579e-12
5.039732122e+00 -1.36570e-05 -1.36570e-05  9.47914e-12
5.041832010e+00 -1.52281e-05 -1.52281e-05  9.36953e-12
5.043932774e+00 -1.43465e-05 -1.43465e-05  9.45329e-12
5.046034412e+00 -1.47239e-05 -1.47239e-05  9.41864e-12
5.048136927e+00 -1.39607e-05 -1.39607e-05  9.89661e-12
5.050240317e+00 -1.54523e-05 -1.54523e-05  9.49376e-12
5.052344584e+00 -1.55243e-05 -1.55243e-05  9.48536e-12
5.054449727e+00 -1.44653e-05 -1.44653e-05  9.52213e-12
5.056555748e+00 -1.46966e-05 -1.46966e-05  9.69375e-12
5.058662646e+00 -1.42295e-05 -1.42295e-05  1.03203e-11
5.060770422e+00 -1.44594e-05 -1.44594e-05  1.28216e-11
5.062879077e+00 -1.39215e-05 -1.39215e-05  9.85610e-12
5.064988610e+00 -1.41403e-05 -1.41403e-05  9.78264e-12
5.067099022e+00 -1.38812e-05 -1.38812e-05  9.82301e-12
5.069210313e+00 -1.49167e-05 -1.49167e-05  9.89986e-12
5.071322484e+00 -1.45617e-05 -1.45617e-05  9.99290e-12
5.073435535e+00 -1.48393e-05 -1.48393e-05  1.01323e-11
5.075549466e+00 -1.41906e-05 -1.41906e-05  1.04168e-11
5.077664279e+00 -1.38829e-05 -1.38829e-05  1.09706e-11
5.079779972e+00 -1.37863e-05 -1.37863e-05  1.28486e-11
5.081896547e+00 -1.37671e-05 -1.37671e-05  2.90747e-11
5.084014004e+00 -1.41646e-05 -1.41646e-05  2.25846e-11
5.086132343e+00 -1.39024e-05 -1.39024e-05  2.61596e-11
5.088251565e+00 -1.41539e-05 -1.41540e-05  1.23858e-11
5.090371670e+00 -1.41665e-05 -1.41665e-05  1.10679e-11
5.092492658e+00 -1.28149e-05 -1.28150e-05  1.07974e-11
5.094614530e+00 -1.34514e-05 -1.34515e-05  1.08305e-11
5.096737286e+00 -1.45406e-05 -1.45406e-05  1.13461e-11
5.098860926e+00 -1.41087e-05 -1.41087e-05  2.18778e-11
5.100985452e+00 -1.46910e-05 -1.46910e-05  1.22029e-11
5.103110862e+00 -1.42100e-05 -1.42100e-05  1.12706e-11
5.105237159e+00 -1.32735e-05 -1.32736e-05  1.09248e-11
5.107364341e+00 -1.35098e-05 -1.35098e-05  1.14844e-11
5.109492409e+00 -1.29565e-05 -1.29565e-05  1.17274e-11
5.111621364e+00 -1.31309e-05 -1.31309e-05  1.56704e-11
5.113751207e+00 -1.33159e-05 -1.33159e-05  1.55878e-11
5.115881936e+00 -1.39991e-05 -1.39991e-05  2.23123e-11
5.118013554e+00 -1.38521e-05 -1.38521e-05  1.10472e-11
5.120146060e+00 -1.35097e-05 -1.35097e-05  1.13197e-11
5.122279454e+00 -1.38148e-05 -1.38148e-05  1.13464e-11
5.124413737e+00 -1.30394e-05 -1.30394e-05  1.16779e-11
5.126548909e+00 -1.36907e-05 -1.36907e-05  1.21112e-11
5.128684971e+00 -1.26809e-05 -1.26809e-05  1.22764e-11
5.130821923e+00 -1.25863e-05 -1.25863e-05  1.25149e-11
5.132959766e+00 -1.29770e-05 -1.29770e-05  1.27054e-11
5.135098499e+00 -1.37723e-05 -1.37723e-05  1.47443e-11
5.137238123e+00 -1.33715e-05 -1.33716e-05  3.25817e-11
5.139378639e+00 -1.26990e-05 -1.26991e-05  2.89465e-11
5.141520047e+00 -1.34535e-05 -1.34535e-05  2.70728e-11
5.143662347e+00 -1.30870e-05 -1.30870e-05  1.67968e-11
5.145805540e+00 -1.16999e-05 -1.16999e-05  2.54129e-11
5.147949625e+00 -1.25504e-05 -1.25504e-05  5.11479e-11
5.150094604e+00 -1.26248e-05 -1.26248e-05  2.86856e-11
5.152240477e+00 -1.41742e-05 -1.41742e-05  1.72156e-11
5.154387244e+00 -1.40153e-05 -1.40153e-05  1.45808e-11
5.156534905e+00 -1.32653e-05 -1.32654e-05  1.36187e-11
5.158683462e+00 -1.28731e-05 -1.28731e-05  1.30762e-11
5.160832913e+00 -1.18887e-05 -1.18887e-05  1.30791e-11
5.162983260e+00 -1.29471e-05 -1.29471e-05  1.30575e-11
5.165134503e+00 -1.22588e-05 -1.22588e-05  1.26239e-11
5.167286642e+00 -1.24333e-05 -1.24333e-05  1.27200e-11
5.169439679e+00 -1.22087e-05 -1.22087e-05  1.28488e-11
5.171593612e+00 -1.30551e-05 -1.30551e-05  1.44330e-11
5.173748442e+00 -1.18978e-05 -1.18978e-05  2.14178e-11
5.175904171e+00 -1.27639e-05 -1.27640e-05  1.34317e-11
5.178060798e+00 -1.33091e-05 -1.33091e-05  1.30601e-11
5.180218323e+00 -1.22707e-05 -1.22707e-05  1.30632e-11
5.182376747e+00 -1.26862e-05 -1.26862e-05  1.31554e-11
5.184536071e+00 -1.21616e-05 -1.21616e-05  1.33086e-11
5.186696294e+00 -1.25270e-05 -1.25270e-05  1.36869e-11
5.188857418e+00 -1.32470e-05 -1.32470e-05  1.39386e-11
5.191019442e+00 -1.32248e-05 -1.32249e-05  1.45017e-11
5.193182366e+00 -1.25569e-05 -1.25569e-05  1.51888e-11
5.195346192e+00 -1.18359e-05 -1.18359e-05  1.76074e-11
5.197510920e+00 -1.18203e-05 -1.18204e-05  2.30561e-11
5.199676550e+00 -1.18317e-05 -1.18317e-05  4.98061e-11
5.201843081e+00 -1.12982e-05 -1.12983e-05  4.50721e-11
5.204010516e+00 -1.28795e-05 -1.28795e-05  2.46459e-11
5.206178854e+00 -1.22934e-05 -1.22934e-05  2.06066e-11
5.208348095e+00 -1.32728e-05 -1.32728e-05  2.19420e-11
5.210518240e+00 -1.12849e-05 -1.12850e-05  2.85670e-11
5.212689289e+00 -1.16912e-05 -1.16913e-05  4.52124e-11
5.214861243e+00 -1.25558e-05 -1.25558e-05  4.71784e-11
5.217034102e+00 -1.23962e-05 -1.23962e-05  2.71403e-11
5.219207866e+00 -1.24586e-05 -1.24586e-05  2.01932e-11
5.221382536e+00 -1.16193e-05 -1.16193e-05  1.79380e-11
5.223558112e+00 -1.17267e-05 -1.17268e-05  1.74496e-11
5.225734595e+00 -1.16565e-05 -1.16565e-05  1.69617e-11
5.227911984e+00 -1.21234e-05 -1.21234e-05  1.65556e-11
5.230090281e+00 -1.22115e-05 -1.22116e-05  1.78217e-11
5.232269485e+00 -1.16718e-05 -1.16718e-05  2.08723e-11
5.234449597e+00 -1.20967e-05 -1.20968e-05  3.88253e-11
5.236630618e+00 -1.22530e-05 -1.22530e-05  3.88407e-11
5.238812547e+00 -1.13522e-05 -1.13522e-05  2.59875e-11
5.240995386e+00 -1.05749e-05 -1.05750e-05  4.40126e-11
5.243179134e+00 -1.18151e-05 -1.18152e-05  2.33031e-11
5.245363792e+00 -1.08393e-05 -1.08393e-05  1.76220e-11
5.247549360e+00 -1.23368e-05 -1.23368e-05  1.72555e-11
5.249735839e+00 -1.22571e-05 -1.22572e-05  2.31232e-11
5.251923229e+00 -1.12550e-05 -1.12550e-05  3.80126e-11
5.254111531e+00 -1.14667e-05 -1.14668e-05  1.42688e-11
5.256300744e+00 -1.16827e-05 -1.16828e-05  1.69996e-11
5.258490869e+00 -1.13927e-05 -1.13928e-05  1.83691e-11
5.260681907e+00 -1.23610e-05 -1.23610e-05  1.65815e-11
5.262873858e+00 -1.19440e-05 -1.19441e-05  1.61996e-11
5.265066722e+00 -1.20682e-05 -1.20683e-05  1.64610e-11
5.267260500e+00 -1.11369e-05 -1.11370e-05  1.69228e-11
5.269455191e+00 -1.04210e-05 -1.04210e-05  1.88751e-11
5.271650798e+00 -1.18154e-05 -1.18154e-05  1.94395e-11
5.273847319e+00 -1.16972e-05 -1.16973e-05  2.47678e-11
5.276044755e+00 -1.04792e-05 -1.04793e-05  5.15477e-11
5.278243107e+00 -1.07419e-05 -1.07419e-05  3.71789e-11
5.280442375e+00 -1.07032e-05 -1.07032e-05  2.26690e-11
5.282642560e+00 -1.07176e-05 -1.07176e-05  2.18423e-11
5.284843661e+00 -1.13778e-05 -1.13778e-05  2.23013e-11
5.287045679e+00 -1.09887e-05 -1.09887e-05  2.55117e-11
5.289248615e+00 -1.17576e-05 -1.17576e-05  3.56206e-11
5.291452468e+00 -1.12142e-05 -1.12142e-05  5.50170e-11
5.293657240e+00 -1.04733e-05 -1.04733e-05  5.12411e-11
5.295862930e+00 -1.09824e-05 -1.09824e-05  3.13371e-11
5.298069540e+00 -1.07628e-05 -1.07629e-05  2.45180e-11
5.300277069e+00 -1.17488e-05 -1.17488e-05  2.21131e-11
5.302485518e+00 -1.19377e-05 -1.19377e-05  2.26714e-11
5.304694887e+00 -1.08403e-05 -1.08403e-05  3.14326e-11
5.306905176e+00 -1.09592e-05 -1.09593e-05  5.17938e-11
5.309116387e+00 -1.08876e-05 -1.08876e-05  1.84098e-11
5.311328519e+00 -1.02364e-05 -1.02364e-05  2.01177e-11
5.313541572e+00 -1.12270e-05 -1.12270e-05  1.95600e-11
5.315755548e+00 -1.14482e-05 -1.14482e-05  1.94187e-11
5.317970446e+00 -1.07868e-05 -1.07868e-05  1.96947e-11
5.320186267e+00 -1.00989e-05 -1.00990e-05  2.50543e-11
5.322403011e+00 -9.98784e-06 -9.98786e-06  2.04749e-11
5.324620679e+00 -1.18258e-05 -1.18258e-05  2.01647e-11
5.326839271e+00 -1.06044e-05 -1.06044e-05  2.07658e-11
5.329058787e+00 -1.08274e-05 -1.08274e-05  2.68604e-11
5.331279229e+00 -1.07878e-05 -1.07879e-05  2.06471e-11
5.333500595e+00 -1.12328e-05 -1.12328e-05  2.17934e-11
5.335722887e+00 -1.03672e-05 -1.03672e-05  2.27460e-11
5.337946105e+00 -1.09910e-05 -1.09910e-05  2.43017e-11
5.340170249e+00 -1.04134e-05 -1.04135e-05  2.67488e-11
5.342395320e+00 -1.05494e-05 -1.05494e-05  3.11618e-11
5.344621318e+00 -1.01481e-05 -1.01482e-05  4.60928e-11
5.346848244e+00 -1.08100e-05 -1.08101e-05  5.41489e-11
5.349076097e+00 -9.62710e-06 -9.62716e-06  6.14194e-11
5.351304879e+00 -9.40000e-06 -9.40007e-06  6.67957e-11
5.353534589e+00 -1.04777e-05 -1.04778e-05  6.36625e-11
5.355765228e+00 -1.10177e-05 -1.10178e-05  5.64491e-11
5.357996797e+00 -1.04701e-05 -1.04702e-05  6.45419e-11
5.360229296e+00 -1.06536e-05 -1.06537e-05  4.06329e-11
5.362462725e+00 -1.03179e-05 -1.03179e-05  2.93224e-11
5.364697084e+00 -9.62762e-06 -9.62765e-06  2.89768e-11
5.366932375e+00 -9.70468e-06 -9.70471e-06  2.64429e-11
5.369168597e+00 -1.06734e-05 -1.06734e-05  2.53919e-11
5.371405750e+00 -1.00238e-05 -1.00239e-05  3.13573e-11
