# Simulation:  trappist1e_1barN2_0.4barCO2_aqua
# TRAPPIST-1 e, 0.71% N2, 0.29% CO2, 0.00% CH4
# Mean Vertical Profile
# Mass mixing ratios (kg/kg) relative to the moist air mass (i.e dry air mass + water vapor mass)
# Pressure are total pressure (i.e P_dry + P_h2o)
# Surf Press (mb)    Surf Temp (K)        Surf Albedo          Dry Molar Weight     Phase
#1.4035310           #312.1751442         #0.0584865           #32.5714286          #340.0000000         
# Lev          Height (m)      Pressure (bar)     Temperature (K)            N2 (vmr)           CO2 (vmr)           CH4 (vmr)           H2O (vmr)       Liquid Clouds          Ice Clouds         Liquid Size            Ice Size
    0       27422.7432147           0.0009559         184.0486129           0.7142826       2.8571302E-01       0.0000000E+00       4.4157788E-06       0.0000000E+00       1.4504025E-10              14.000               7.850
    1       26617.5960999           0.0012448         182.6022343           0.7142827       2.8571308E-01       0.0000000E+00       4.2165849E-06       0.0000000E+00       3.9391128E-09              14.000               7.424
    2       25831.0189958           0.0016128         182.7029349           0.7142828       2.8571311E-01       0.0000000E+00       4.1185647E-06       0.0000000E+00       8.8521980E-09              14.000               7.520
    3       25056.9029165           0.0020793         184.4724571           0.7142826       2.8571305E-01       0.0000000E+00       4.3139013E-06       0.0000000E+00       1.1333805E-08              14.000               8.171
    4       24289.2126844           0.0026674         186.7588584           0.7142823       2.8571291E-01       0.0000000E+00       4.8025325E-06       0.0000000E+00       1.1435702E-08              14.000               9.177
    5       23526.3228674           0.0034049         188.8215502           0.7142817       2.8571269E-01       0.0000000E+00       5.5742415E-06       0.0000000E+00       1.1704806E-08              14.000              10.238
    6       22769.4597068           0.0043246         190.3478184           0.7142812       2.8571247E-01       0.0000000E+00       6.3438997E-06       6.9366278E-38       1.2688667E-08              14.000              11.102
    7       22020.8043198           0.0054654         191.3552782           0.7142807       2.8571229E-01       0.0000000E+00       6.9739419E-06       2.2751255E-32       1.4976401E-08              14.000              11.689
    8       21282.4286959           0.0068729         192.0793358           0.7142804       2.8571214E-01       0.0000000E+00       7.4978655E-06       1.1065636E-28       1.8614910E-08              14.000              12.103
    9       20555.6847424           0.0085997         192.9401305           0.7142800       2.8571199E-01       0.0000000E+00       8.0457843E-06       7.1910888E-29       2.3315428E-08              14.000              12.614
   10       19840.5238205           0.0107070         194.2928493           0.7142795       2.8571180E-01       0.0000000E+00       8.7086057E-06       1.2456108E-30       2.6071593E-08              14.000              13.507
   11       19135.6346360           0.0132648         196.1300709           0.7142790       2.8571158E-01       0.0000000E+00       9.4567600E-06       0.0000000E+00       2.3526908E-08              14.000              14.865
   12       18439.8036972           0.0163518         198.1037868           0.7142785       2.8571138E-01       0.0000000E+00       1.0160657E-05       0.0000000E+00       1.9013522E-08              14.000              16.482
   13       17753.0535117           0.0200568         199.8435792           0.7142781       2.8571123E-01       0.0000000E+00       1.0691539E-05       1.8229433E-38       1.4598199E-08              14.000              18.015
   14       17076.3659409           0.0244790         201.0491470           0.7142778       2.8571113E-01       0.0000000E+00       1.1036018E-05       1.5354890E-26       1.2597487E-08              14.000              19.110
   15       16411.4971792           0.0297280         201.4905273           0.7142777       2.8571108E-01       0.0000000E+00       1.1212396E-05       3.4118635E-23       2.2684586E-08              14.000              19.543
   16       15760.7962833           0.0359233         201.3915067           0.7142776       2.8571104E-01       0.0000000E+00       1.1357009E-05       2.7791964E-22       8.4020405E-08              14.000              19.533
   17       15125.8794689           0.0431938         201.5492486           0.7142772       2.8571089E-01       0.0000000E+00       1.1883118E-05       1.3333704E-22       2.4037378E-07              14.000              19.745
   18       14506.1140156           0.0516775         202.4813894           0.7142763       2.8571052E-01       0.0000000E+00       1.3185216E-05       2.4363972E-25       4.8034987E-07              14.000              20.617
   19       13899.2482381           0.0615205         204.2532908           0.7142743       2.8570974E-01       0.0000000E+00       1.5926538E-05       7.3442159E-25       8.1025825E-07              14.000              22.270
   20       13303.1608514           0.0728745         206.9374023           0.7142700       2.8570801E-01       0.0000000E+00       2.1953228E-05       3.7501876E-23       1.2763708E-06              14.000              24.873
   21       12716.0049144           0.0887053         211.4944534           0.7142582       2.8570326E-01       0.0000000E+00       3.8584582E-05       3.0896548E-24       2.0412376E-06              14.000              29.046
   22       11934.4151064           0.1101970         217.9736531           0.7142270       2.8569080E-01       0.0000000E+00       8.2191862E-05       2.3811472E-09       3.2542178E-06              14.000              33.261
   23       11154.1735560           0.1357374         225.3764415           0.7141572       2.8566288E-01       0.0000000E+00       1.7995284E-04       2.7048032E-07       4.4608832E-06              14.000              37.688
   24       10382.7009824           0.1657844         232.9980404           0.7140315       2.8561267E-01       0.0000000E+00       3.5578715E-04       2.8413783E-06       6.0335195E-06              14.000              44.123
   25        9613.6001947           0.2011331         240.4996701           0.7138397       2.8553605E-01       0.0000000E+00       6.2422218E-04       8.8541566E-06       6.1906137E-06              14.000              57.248
   26        8843.0162728           0.2427190         247.7210218           0.7135527       2.8542152E-01       0.0000000E+00       1.0257435E-03       1.6685946E-05       4.0964549E-06              14.000              81.779
   27        8068.5712732           0.2916426         254.6545003           0.7130838       2.8523466E-01       0.0000000E+00       1.6815199E-03       2.3070113E-05       2.1067654E-06              14.000             114.714
   28        7288.5616658           0.3491988         261.3827261           0.7123967       2.8496147E-01       0.0000000E+00       2.6418307E-03       2.2804862E-05       7.8397384E-07              14.000             154.039
   29        6501.3458028           0.4169106         268.3476730           0.7115093       2.8460971E-01       0.0000000E+00       3.8810047E-03       1.5383842E-05       1.9624528E-07              14.000             200.928
   30        5704.3782153           0.4965700         275.8632299           0.7103882       2.8416709E-01       0.0000000E+00       5.4446735E-03       7.7178644E-06       3.4017984E-08              14.000             234.611
   31        4894.6565225           0.5902852         283.8311258           0.7087276       2.8351491E-01       0.0000000E+00       7.7575256E-03       4.9858036E-06       3.5806014E-09              14.000             243.948
   32        4069.8249043           0.7005363         291.9737965           0.7063832       2.8260130E-01       0.0000000E+00       1.1015454E-02       3.9717787E-06       4.4778380E-11              14.000             245.526
   33        3228.5246781           0.8302410         299.8837902           0.7034220       2.8145889E-01       0.0000000E+00       1.5119060E-02       2.7543574E-06       2.7436761E-28              14.000             245.793
   34        2370.7419545           0.9688787         306.4141925           0.7004189       2.8031325E-01       0.0000000E+00       1.9267850E-02       2.6299445E-06       6.3914018E-31              14.000             245.804
   35        1632.1280471           1.0997885         310.7172890           0.6981374       2.7945145E-01       0.0000000E+00       2.2411163E-02       3.0172371E-06       2.5692209E-34              14.000             245.805
   36        1027.7235129           1.2142139         312.6634381           0.6960893       2.7868400E-01       0.0000000E+00       2.5226722E-02       2.7574192E-06       3.4425352E-32              14.000             245.804
   37         565.4490030           1.3042005         312.8285581           0.6919765       2.7716019E-01       0.0000000E+00       3.0863356E-02       3.7097541E-06       2.4884980E-30              14.000             245.805
   38         249.7454000           1.3631076         312.6988966           0.6874749       2.7551823E-01       0.0000000E+00       3.7006840E-02       6.6148172E-06       1.4117782E-28              14.000             245.805
   39          82.0632849           1.3945297         312.8778852           0.6857695       2.7490304E-01       0.0000000E+00       3.9327505E-02       4.1222134E-06       5.8779694E-28              14.000             245.803
